Date,QB,RB1,RB2,WR1,WR2,WR3,TE,UTIL,D,Total
2015-11-23,19.8,5.7,19.5,8.9,12.3,16.6,16.3,3.2,6.0,108.3
2015-11-23,19.8,4.3,19.5,6.8,16.0,18.0,2.9,22.2,8.0,117.5
2015-11-23,5.7,2.6,5.5,12.8,4.9,24.1,16.9,2.6,3.0,78.1
2015-11-23,14.4,3.5,23.5,3.2,36.8,8.4,2.9,3.9,8.0,104.6
2015-11-23,14.2,12.9,7.6,8.5,7.1,15.0,8.1,12.3,8.0,93.7
2015-11-23,31.9,15.7,24.3,16.0,35.3,8.5,5.7,20.3,6.0,163.7
2015-11-23,26.0,10.7,4.2,14.9,24.1,4.1,19.1,8.8,9.0,120.9
2015-11-23,17.4,5.6,4.3,27.5,22.4,36.8,2.9,15.7,9.0,141.6
2015-11-23,29.2,2.6,5.5,3.3,12.0,22.2,9.7,20.8,8.0,113.3
2015-11-26,5.7,3.7,13.0,8.8,7.6,35.3,2.9,9.0,9.0,95.0
2015-11-26,17.0,6.7,24.9,5.7,4.0,24.1,3.9,16.8,3.0,106.1
2015-11-26,31.9,4.0,19.5,5.5,27.5,12.8,16.8,8.5,8.0,134.5
2015-11-26,8.1,35.7,17.1,3.2,4.3,17.2,3.3,12.1,8.0,109.0
2015-11-26,26.6,4.2,13.0,37.1,15.0,5.5,9.7,5.7,6.0,122.8
2015-11-26,21.7,19.5,10.9,7.3,16.0,4.7,16.3,3.3,5.0,104.7
2015-11-26,14.4,2.6,15.7,22.4,36.8,7.3,16.8,6.3,8.0,130.3
2015-11-26,11.1,2.6,13.0,35.3,7.6,16.0,7.1,3.4,3.0,99.1
2015-11-26,26.2,2.6,5.0,6.3,3.5,14.9,9.3,6.5,11.0,85.3
2015-11-26,14.4,35.7,17.1,3.3,8.5,8.9,3.3,6.9,3.0,101.1
2015-11-29,39.9,6.4,12.0,25.9,8.6,17.1,4.5,3.0,6.0,123.4
2015-11-29,34.9,4.1,23.6,11.4,9.5,22.9,4.7,14.6,4.0,129.7
2015-11-29,39.9,5.4,11.0,20.3,3.6,8.8,2.6,3.2,3.0,97.8
2015-11-29,29.2,4.3,6.4,16.6,19.8,7.5,6.0,8.2,11.0,109.0
2015-11-29,16.3,2.6,12.9,3.1,8.8,10.8,3.3,11.3,6.0,75.1
2015-11-29,26.5,3.3,9.8,3.3,20.3,29.9,9.1,37.1,11.0,150.3
2015-11-29,14.2,6.4,3.3,5.4,17.5,9.8,21.3,4.0,5.0,86.9
2015-11-29,16.3,15.7,6.4,5.4,10.6,34.1,8.1,8.9,9.0,114.5
2015-11-29,15.5,10.7,5.7,3.5,7.3,18.1,9.8,5.5,8.0,84.1
2015-11-29,19.6,6.4,5.6,6.3,12.0,15.5,19.1,3.2,9.0,96.7
2015-12-03,13.4,9.7,18.4,8.3,5.4,10.4,8.9,25.9,4.0,104.4
2015-12-03,16.3,4.4,11.9,40.8,10.4,4.4,5.3,22.5,15.0,131.0
2015-12-03,26.6,4.3,4.0,12.6,20.4,13.5,2.3,19.8,5.0,108.5
2015-12-03,34.9,13.8,24.8,25.9,5.0,24.4,31.6,18.1,3.0,181.5
2015-12-03,14.2,5.3,9.8,21.1,5.4,17.3,8.9,3.5,8.0,93.5
2015-12-03,28.8,4.6,2.4,3.1,5.8,6.4,5.2,3.3,7.0,66.6
2015-12-03,28.8,6.4,3.4,15.2,20.3,3.8,6.0,31.6,3.0,118.5
2015-12-03,19.6,4.6,9.9,22.9,10.8,15.5,6.0,14.0,7.0,110.3
2015-12-03,25.2,2.5,11.0,18.1,19.8,3.1,3.2,6.4,4.0,93.3
2015-12-03,9.7,6.7,2.4,10.4,10.8,4.6,31.6,11.9,3.0,91.1
2015-12-06,18.7,9.9,6.4,46.3,5.4,13.5,3.3,3.6,6.0,113.1
2015-12-06,14.2,5.4,4.0,3.6,3.5,10.4,6.0,22.9,11.0,81.0
2015-12-06,19.6,17.3,4.3,6.1,24.2,6.0,5.2,3.2,3.0,88.9
2015-12-06,8.6,14.2,6.3,12.6,6.6,28.5,4.1,4.4,15.0,100.3
2015-12-06,22.8,38.0,6.4,19.8,7.8,8.3,2.6,28.5,4.0,138.2
2015-12-06,8.5,2.7,4.3,9.8,17.8,14.0,2.3,21.1,6.0,86.5
2015-12-06,14.2,5.4,6.7,7.5,5.4,5.7,5.1,8.9,4.0,62.9
2015-12-06,18.7,38.0,5.4,24.4,3.8,25.9,5.2,20.0,4.0,145.4
2015-12-06,25.2,5.1,9.9,5.8,10.2,6.3,2.3,6.4,3.0,74.2
2015-12-06,23.7,4.1,13.8,40.8,8.1,24.2,7.3,29.9,19.0,170.9
2015-12-07,16.3,23.1,4.4,8.2,31.4,5.5,16.4,22.2,6.0,133.5
2015-12-07,9.1,9.7,7.3,28.2,13.2,8.9,7.3,12.6,12.0,108.3
2015-12-07,14.6,9.7,4.4,14.0,10.2,7.3,12.7,14.1,10.0,97.0
2015-12-07,9.8,13.1,14.9,5.7,9.2,7.3,16.8,3.8,11.0,91.6
2015-12-07,32.3,15.6,10.6,10.2,27.5,22.2,7.7,8.3,3.0,137.4
2015-12-07,19.0,5.1,26.3,29.5,17.8,3.2,19.5,10.2,10.0,140.6
2015-12-07,21.4,13.2,6.2,8.9,8.2,6.8,9.6,20.2,6.0,100.5
2015-12-07,13.7,10.0,9.7,4.7,4.8,10.4,9.6,20.4,11.0,94.3
2015-12-07,8.6,5.1,9.5,8.3,5.5,4.4,12.7,12.5,3.0,69.6
2015-12-07,13.4,9.8,5.4,4.8,5.7,15.2,7.3,9.1,20.0,90.7
2015-12-10,19.0,8.4,6.2,6.2,4.6,20.9,13.9,6.2,3.0,88.4
2015-12-10,32.3,3.3,9.4,14.2,9.7,4.9,18.7,8.2,4.0,104.7
2015-12-10,15.8,5.4,12.5,8.6,15.7,17.8,30.0,5.7,6.0,117.5
2015-12-10,17.3,12.3,8.4,14.0,5.5,4.8,2.4,12.0,20.0,96.7
2015-12-10,17.3,14.0,12.3,18.6,14.0,5.5,2.4,5.8,8.0,97.9
2015-12-10,18.7,8.4,13.1,4.5,31.4,8.2,5.6,29.5,12.0,131.4
2015-12-10,25.7,3.3,24.8,28.5,12.6,10.6,30.0,18.7,10.0,164.2
2015-12-10,4.2,14.9,13.1,9.3,17.0,10.5,7.3,6.3,5.0,87.6
2015-12-10,17.3,9.8,2.7,4.9,5.9,9.5,2.6,24.8,4.0,81.5
2015-12-10,25.3,6.9,14.0,4.0,7.6,17.5,16.4,4.6,11.0,107.3
2015-12-13,23.0,20.9,9.5,17.0,8.2,32.2,8.2,6.2,10.0,135.2
2015-12-13,18.0,13.4,2.6,8.2,6.3,6.2,18.7,9.0,18.0,100.4
2015-12-13,23.5,12.2,3.1,8.3,5.9,4.6,14.8,5.7,3.0,81.1
2015-12-13,23.5,9.5,10.0,3.6,20.9,10.5,5.7,4.9,12.0,100.6
2015-12-13,4.2,4.1,15.6,14.2,12.1,5.9,13.6,18.7,8.0,96.4
2015-12-13,13.2,7.3,6.9,22.2,27.5,14.2,3.0,5.7,10.0,110.0
2015-12-13,9.8,9.0,6.2,9.7,5.9,3.2,4.1,7.4,11.0,66.3
2015-12-13,18.0,2.7,6.9,29.5,6.8,22.5,11.5,8.8,18.0,124.7
2015-12-13,4.2,3.3,9.5,10.0,8.2,4.7,11.9,5.9,3.0,60.7
2015-12-13,13.0,11.1,3.3,22.5,12.0,8.9,6.2,8.8,10.0,95.8
2015-12-17,27.9,16.7,16.3,7.7,23.1,39.5,13.9,8.4,3.0,156.5
2015-12-17,8.8,11.7,2.8,12.7,12.8,16.1,3.7,5.7,12.0,86.3
2015-12-17,27.9,3.0,23.1,6.5,12.0,20.5,3.4,3.7,3.0,103.1
2015-12-17,15.0,11.2,5.3,3.8,30.3,11.4,14.8,6.7,4.0,102.5
2015-12-17,14.3,4.3,15.9,12.8,12.8,3.5,5.0,6.0,3.0,77.6
2015-12-17,30.7,3.2,11.2,17.5,8.0,7.5,20.4,4.1,3.0,105.6
2015-12-17,16.2,16.3,20.9,7.0,12.0,39.5,14.8,29.8,7.0,163.5
2015-12-17,9.0,20.9,6.6,3.1,27.7,31.1,5.0,6.0,3.0,112.4
2015-12-17,27.9,12.0,4.4,6.7,3.8,4.2,16.4,13.3,11.0,99.7
2015-12-17,38.9,6.9,11.2,3.8,8.1,3.3,3.3,11.5,3.0,90.0
2015-12-19,20.2,5.1,11.5,7.3,12.4,6.2,11.7,12.0,7.0,93.4
2015-12-19,14.3,8.4,5.6,20.3,12.8,3.1,16.9,3.3,3.0,87.7
2015-12-19,27.9,20.7,11.7,29.8,3.2,8.5,8.4,14.9,12.0,137.1
2015-12-19,11.1,11.7,18.6,29.8,6.6,7.0,5.1,6.7,7.0,103.6
2015-12-19,32.9,14.9,5.5,3.7,9.0,7.3,20.4,31.4,12.0,137.1
2015-12-19,27.9,36.0,5.1,4.8,6.1,32.9,11.7,5.1,7.0,136.6
2015-12-19,16.2,5.3,3.7,3.1,16.1,39.5,5.1,16.3,6.0,111.3
2015-12-19,29.7,36.0,5.4,20.5,7.0,29.8,9.9,13.9,4.0,156.2
2015-12-19,15.0,5.7,23.1,7.5,17.4,10.3,13.3,5.2,3.0,100.5
2015-12-19,14.3,8.4,16.5,15.0,29.8,8.4,13.9,22.5,3.0,131.8
2015-12-20,12.8,18.8,4.4,4.2,22.5,29.8,3.1,12.0,17.0,124.6
2015-12-20,18.7,5.6,11.5,10.8,12.8,17.6,2.7,5.7,17.0,102.4
2015-12-20,25.3,36.0,6.6,16.1,30.3,8.5,4.7,2.6,11.0,141.1
2015-12-20,38.9,11.5,6.0,9.0,8.5,20.5,16.4,4.9,4.0,119.7
2015-12-20,11.1,6.0,11.2,32.9,16.5,3.8,3.6,16.3,17.0,118.4
2015-12-20,9.0,16.7,6.7,29.8,3.8,6.5,3.6,3.5,5.0,84.6
2015-12-20,25.4,5.6,6.9,5.9,12.7,12.8,3.2,4.1,3.0,79.6
2015-12-20,38.9,18.8,4.3,6.5,21.0,6.2,11.9,7.5,11.0,126.1
2015-12-20,20.2,11.2,13.5,11.9,6.2,8.4,4.2,27.4,4.0,107.0
2015-12-20,9.0,14.0,14.9,4.2,5.7,23.1,4.7,6.5,7.0,89.1
2015-12-24,19.8,8.2,8.2,8.7,6.7,11.7,17.1,13.1,13.0,106.5
2015-12-24,33.2,10.8,14.7,27.7,3.8,10.3,8.9,7.1,16.0,132.5
2015-12-24,17.6,22.2,13.5,6.3,8.7,8.5,3.1,4.7,4.0,88.6
2015-12-24,17.3,14.1,4.9,27.7,8.0,8.9,8.9,4.4,4.0,98.2
2015-12-24,17.3,9.4,10.8,11.5,11.9,8.0,5.2,8.2,8.0,90.3
2015-12-24,14.2,2.5,5.8,8.7,10.2,4.6,2.7,7.7,13.0,69.4
2015-12-24,12.1,4.9,10.4,20.1,8.0,34.5,26.2,16.0,13.0,145.2
2015-12-24,10.4,34.3,18.0,11.4,34.5,5.2,2.3,9.8,3.0,128.9
2015-12-24,19.8,18.0,4.0,4.6,3.5,5.5,3.7,10.1,16.0,85.2
2015-12-24,12.1,23.7,15.3,6.8,16.0,5.5,36.9,21.9,3.0,141.2
2015-12-26,24.1,34.3,10.2,16.7,11.4,7.1,17.1,6.8,8.0,135.7
2015-12-26,15.9,3.6,3.4,13.9,6.3,25.4,14.9,9.9,5.0,98.3
2015-12-26,12.1,20.7,9.8,8.0,6.8,3.5,13.9,5.8,6.0,86.6
2015-12-26,14.3,4.9,15.8,3.3,11.5,10.1,13.9,25.4,16.0,115.2
2015-12-26,16.5,3.8,13.5,27.7,5.9,10.3,2.3,16.7,5.0,101.7
2015-12-26,15.9,3.8,21.9,28.8,9.9,6.9,5.6,8.0,11.0,111.8
2015-12-26,16.5,3.6,15.9,21.1,6.5,6.8,8.6,13.3,3.0,95.3
2015-12-26,17.3,15.7,6.6,8.9,7.7,25.4,12.6,4.8,6.0,105.0
2015-12-26,20.4,10.4,15.7,10.4,5.8,27.7,3.9,4.8,6.0,105.1
2015-12-26,14.3,23.5,15.3,5.9,10.4,11.4,12.0,26.2,11.0,130.0
2015-12-27,16.6,4.4,13.0,10.3,9.1,5.0,5.8,17.5,6.0,87.7
2015-12-27,21.2,10.8,10.7,26.0,9.1,19.7,7.8,5.2,13.0,123.5
2015-12-27,12.1,7.3,5.6,4.1,5.0,10.8,3.8,5.8,9.0,63.5
2015-12-27,16.6,21.9,3.2,10.2,14.6,4.7,2.5,9.9,11.0,94.6
2015-12-27,21.1,12.5,5.8,13.1,27.7,28.3,8.5,12.8,9.0,138.8
2015-12-27,12.3,17.7,14.4,7.4,20.1,4.4,17.8,13.0,19.0,126.1
2015-12-27,8.0,2.6,8.8,11.4,4.7,24.9,3.8,8.2,9.0,81.4
2015-12-27,12.9,15.6,7.4,7.1,10.1,25.7,3.2,10.4,5.0,97.4
2015-12-27,6.3,6.6,6.0,24.6,3.7,14.6,6.9,7.6,9.0,85.3
2015-12-27,9.3,3.8,4.2,8.8,12.8,17.2,13.9,20.0,5.0,95.0
2015-12-28,16.6,21.4,17.5,13.2,24.9,17.9,3.4,17.5,4.0,136.4
2015-12-28,21.4,5.6,14.1,4.1,21.9,4.0,21.8,14.4,6.0,113.3
2015-12-28,24.9,2.8,4.5,8.8,14.0,8.4,10.8,7.4,6.0,87.6
2015-12-28,10.4,13.4,4.5,6.3,10.8,16.2,3.4,24.4,23.0,112.4
2015-12-28,19.0,11.1,9.6,3.9,10.3,13.9,2.5,11.6,4.0,85.9
2015-12-28,12.1,12.5,6.5,10.0,3.2,7.2,10.8,8.4,3.0,73.7
2015-12-28,6.9,15.8,14.4,38.7,9.6,4.7,7.9,16.7,9.0,123.7
2015-12-28,19.0,12.7,6.5,4.0,3.9,32.7,2.9,21.8,9.0,112.5
2015-12-28,32.7,20.0,4.8,4.0,10.5,3.9,8.5,14.4,8.0,106.8
2015-12-28,11.4,8.8,7.9,7.4,4.4,16.0,7.0,13.8,3.0,79.7
2016-01-03,24.4,14.5,5.6,5.5,9.6,10.1,8.2,12.6,5.0,95.5
2016-01-03,21.2,4.1,7.9,9.1,4.2,5.2,5.9,12.4,9.0,79.0
2016-01-03,8.8,5.0,11.1,15.9,15.2,12.4,3.8,32.7,7.0,111.9
2016-01-03,5.6,17.9,12.7,9.6,26.0,7.2,12.9,11.7,9.0,112.6
2016-01-03,14.1,6.1,3.2,9.4,17.0,13.8,13.5,12.9,5.0,95.0
2016-01-03,14.6,19.4,21.4,15.9,3.2,10.1,5.7,7.9,3.0,101.2
2016-01-03,8.0,5.3,11.7,24.6,5.5,15.1,2.9,17.2,9.0,99.3
2016-01-03,7.8,5.3,13.2,12.4,18.1,4.8,5.8,17.9,6.0,91.3
2016-01-03,10.4,8.1,15.8,17.5,3.7,3.4,3.2,29.6,6.0,97.7
2016-01-03,10.4,17.9,14.0,13.4,3.7,8.8,2.8,17.8,26.0,114.8
2016-01-09,10.8,6.5,6.7,13.4,9.5,36.5,30.0,3.4,26.0,142.8
2016-01-09,24.4,13.8,4.5,4.7,15.2,13.4,5.9,15.2,6.0,103.1
2016-01-09,29.7,4.1,9.4,34.6,13.4,4.3,2.9,4.3,4.0,106.7
2016-01-09,10.8,12.7,6.5,21.9,15.2,12.0,4.2,27.3,9.0,119.6
2016-01-09,19.5,15.8,5.9,18.3,7.2,7.2,5.9,12.0,9.0,100.8
2016-01-09,5.8,2.8,4.1,5.9,12.9,18.3,30.0,9.5,6.0,95.3
2016-01-09,16.3,6.4,2.8,18.3,18.1,12.9,9.5,15.8,6.0,106.1
2016-01-09,27.0,19.4,6.7,18.3,15.2,15.1,2.6,13.4,3.0,120.7
2016-01-09,19.5,9.9,4.7,12.9,3.4,4.3,9.5,4.3,6.0,74.5
2016-01-09,5.8,11.1,4.7,24.1,13.4,7.2,3.1,18.1,3.0,90.5
2016-01-10,10.7,16.3,15.6,8.1,3.4,8.3,8.3,3.8,3.0,77.5
2016-01-10,29.7,5.2,15.6,4.5,15.2,4.3,3.4,3.8,9.0,90.7
2016-01-10,16.3,6.7,14.5,15.2,3.8,12.0,3.4,11.1,3.0,86.0
2016-01-10,30.8,11.1,6.7,7.2,17.6,16.7,3.4,4.2,11.0,108.7
2016-01-10,19.5,6.7,5.2,16.7,3.7,8.3,27.3,5.0,9.0,101.4
2016-01-10,27.0,13.8,11.1,3.7,16.5,3.6,3.4,11.1,6.0,96.2
2016-01-10,30.8,4.1,19.4,15.2,8.3,17.6,3.1,27.3,4.0,129.8
2016-01-10,5.8,4.1,11.1,8.1,13.4,4.8,2.6,13.8,9.0,72.7
2016-01-10,10.8,14.5,4.3,8.1,15.2,24.1,3.2,7.2,11.0,98.4
2016-01-10,16.3,14.5,13.8,37.0,15.1,10.9,8.3,30.0,3.0,148.9
2016-01-16,27.0,11.1,4.3,31.4,3.6,8.3,31.4,11.1,6.0,134.2
2016-01-16,14.1,6.7,6.8,3.6,3.8,5.5,31.4,11.6,4.0,87.5
2016-01-16,18.7,11.1,16.3,5.2,3.6,24.3,17.3,15.6,11.0,123.1
2016-01-16,19.5,16.3,12.0,10.9,16.5,3.7,19.7,12.3,11.0,121.9
2016-01-16,30.8,11.1,6.8,12.3,37.0,15.4,3.4,11.1,6.0,133.9
2016-01-16,18.2,2.8,10.6,3.6,15.4,4.5,19.7,11.2,11.0,97.0
2016-01-16,40.1,5.5,13.8,3.7,4.3,16.5,3.0,3.3,6.0,96.2
2016-01-16,19.5,6.8,27.8,24.3,5.2,36.5,3.0,11.2,6.0,140.3
2016-01-16,14.1,3.8,27.8,7.7,37.0,3.6,27.3,24.3,5.0,150.6
2016-01-16,5.4,2.8,5.5,6.7,10.9,16.2,3.0,10.6,11.0,72.1
2016-01-31,12.2,4.4,2.9,15.2,14.5,3.7,3.5,6.0,5.0,67.4
2016-01-31,7.2,7.1,5.4,5.7,8.8,9.0,3.2,2.9,10.0,59.3
2016-01-31,4.2,9.5,3.5,3.6,10.6,6.0,3.8,8.0,10.0,59.2
2016-01-31,5.8,12.4,3.4,4.6,9.4,8.0,8.1,7.6,13.0,72.3
2016-01-31,6.0,3.1,8.0,9.4,6.1,6.8,5.3,3.8,7.0,55.5
2016-01-31,18.8,9.8,12.4,11.9,8.9,3.2,3.8,8.0,7.0,83.8
2016-01-31,7.1,11.6,16.2,4.8,16.1,5.2,6.2,8.6,5.0,80.8
2016-01-31,7.9,3.1,10.1,4.7,8.9,3.7,3.2,7.7,16.0,65.3
2016-01-31,7.9,20.0,10.1,8.9,17.8,14.5,3.0,9.8,5.0,97.0
2016-01-31,5.9,15.0,3.4,3.8,8.1,8.9,3.3,8.4,16.0,72.8
2016-02-07,6.7,5.9,16.2,3.7,4.3,5.8,3.5,3.3,5.0,54.4
2016-02-07,8.9,4.1,4.7,3.6,3.3,8.0,8.1,4.0,9.0,53.7
2016-02-07,9.5,5.9,3.5,8.0,6.0,5.6,8.6,6.8,7.0,60.9
2016-02-07,8.9,3.5,2.9,4.7,8.0,3.2,7.6,3.1,5.0,46.9
2016-02-07,7.2,7.5,3.5,8.9,9.5,3.4,7.6,3.4,7.0,58.0
2016-02-07,5.9,11.4,8.0,4.7,11.0,3.4,6.4,6.8,10.0,67.6
2016-02-07,4.4,7.3,15.1,14.5,13.6,6.0,3.0,8.0,13.0,84.9
2016-02-07,4.2,3.3,3.1,10.7,4.3,8.8,6.8,3.4,13.0,57.6
2016-02-07,9.6,4.6,4.4,8.0,8.8,5.2,8.1,3.2,10.0,61.9
2016-02-07,6.7,2.7,9.3,9.8,11.9,8.1,3.5,4.7,9.0,65.7
2016-08-11,9.5,10.0,4.7,3.5,4.3,9.8,3.1,5.7,12.0,62.6
2016-08-11,4.5,11.4,3.1,15.2,8.1,8.9,3.6,4.8,3.0,62.6
2016-08-11,13.6,13.3,10.5,3.4,6.3,3.8,6.3,5.8,7.0,70.0
2016-08-11,13.6,7.1,4.4,5.0,5.7,4.6,4.6,8.0,3.0,56.0
2016-08-11,4.6,2.7,3.9,3.7,4.3,5.7,6.2,10.8,12.0,53.9
2016-08-11,13.9,4.4,4.1,5.8,4.0,10.2,5.6,3.3,3.0,54.3
2016-08-11,6.2,7.1,5.2,3.5,3.8,5.0,7.3,3.7,8.0,49.8
2016-08-11,7.7,3.1,4.5,5.7,3.7,9.5,6.4,7.0,7.0,54.6
2016-08-11,4.2,5.0,8.6,13.6,8.4,9.5,3.3,3.5,7.0,63.1
2016-08-11,4.2,5.0,4.4,8.7,14.7,8.4,3.2,6.0,6.0,60.6
2016-08-12,8.9,4.4,7.1,3.4,6.6,4.9,3.0,8.6,7.0,53.9
2016-08-12,6.2,10.1,8.5,11.9,12.8,8.1,13.4,13.6,13.0,97.6
2016-08-12,4.5,9.3,3.9,10.8,12.3,10.6,3.1,8.6,7.0,70.1
2016-08-12,9.7,4.1,2.7,4.3,4.2,3.5,3.5,3.4,10.0,45.4
2016-08-12,9.0,3.0,9.2,12.1,16.7,4.6,7.7,3.5,10.0,75.8
2016-08-12,14.7,6.7,10.1,3.7,7.7,10.8,3.0,10.9,6.0,73.6
2016-08-12,17.0,3.0,11.4,4.9,3.4,6.6,7.7,12.4,9.0,75.4
2016-08-12,5.7,11.2,10.1,8.4,12.3,3.4,4.5,14.7,3.0,73.3
2016-08-12,13.6,5.0,4.7,12.3,3.5,4.6,10.6,2.9,12.0,69.2
2016-08-12,4.6,21.7,5.0,5.6,6.8,13.6,3.0,4.1,3.0,67.4
2016-08-13,13.9,4.1,6.0,9.0,5.7,4.6,4.6,3.7,5.0,56.6
2016-08-13,11.2,8.2,2.9,3.7,7.4,10.1,3.1,13.3,6.0,65.9
2016-08-13,7.4,4.1,4.4,6.4,7.6,12.0,4.2,4.6,8.0,58.7
2016-08-13,8.9,4.2,7.4,9.3,5.2,8.4,7.3,11.5,12.0,74.2
2016-08-13,13.9,4.2,10.2,4.6,4.9,4.4,8.0,5.5,12.0,67.7
2016-08-13,4.7,3.7,3.1,10.1,11.8,4.9,19.1,4.4,12.0,73.8
2016-08-13,5.7,6.0,11.5,3.7,5.9,4.9,3.2,7.7,3.0,51.6
2016-08-13,6.6,3.7,4.5,4.9,3.7,10.8,7.3,12.9,25.0,79.4
2016-08-13,8.9,11.2,10.9,6.1,3.1,5.3,6.2,5.9,4.0,61.6
2016-08-13,9.7,11.0,10.2,3.2,7.4,4.9,7.4,4.4,6.0,64.2
2016-08-14,4.9,4.5,6.0,14.9,3.6,7.3,4.0,5.3,5.0,55.5
2016-08-14,4.7,6.8,7.6,5.9,6.5,7.4,5.6,12.6,5.0,62.1
2016-08-14,4.5,6.3,4.6,9.3,5.9,3.6,3.1,3.1,12.0,52.4
2016-08-14,16.1,12.9,6.0,8.3,5.0,5.0,6.8,4.9,5.0,70.0
2016-08-14,14.7,6.8,2.8,3.7,7.7,4.3,13.4,2.6,5.0,61.0
2016-08-14,4.7,3.6,2.6,12.6,3.6,16.4,4.4,4.6,4.0,56.5
2016-08-14,4.9,6.0,8.2,8.3,3.7,3.4,4.3,2.8,4.0,45.6
2016-08-14,4.7,4.6,13.3,4.3,4.0,22.1,6.2,5.2,5.0,69.4
2016-08-14,5.2,13.3,2.8,16.4,4.2,8.2,4.4,5.9,14.0,74.4
2016-08-14,14.7,5.7,17.0,7.7,12.0,12.6,4.9,3.6,5.0,83.2
2016-08-18,8.7,11.5,3.0,4.2,7.0,5.9,2.3,8.1,14.0,64.7
2016-08-18,7.1,6.2,17.0,3.3,6.6,7.4,2.7,5.5,5.0,60.8
2016-08-18,4.5,2.4,5.4,13.8,7.5,4.9,6.2,15.3,5.0,65.0
2016-08-18,11.2,17.0,9.8,12.6,9.8,5.0,3.4,4.6,7.0,80.4
2016-08-18,8.7,7.0,4.4,7.7,13.1,4.8,3.2,3.5,13.0,65.4
2016-08-18,11.2,8.0,4.4,4.0,4.2,3.5,3.2,2.6,6.0,47.1
2016-08-18,4.7,15.8,4.6,6.0,5.5,8.1,3.4,11.8,5.0,64.9
2016-08-18,5.9,7.0,3.1,4.2,10.0,8.4,6.2,7.0,5.0,56.8
2016-08-18,10.7,3.1,3.1,3.3,12.6,6.6,9.7,3.5,5.0,57.6
2016-08-18,6.1,3.5,2.8,5.4,4.7,9.8,4.4,10.6,4.0,51.3
2016-08-19,9.2,3.1,7.6,11.1,3.2,3.1,5.4,9.5,4.0,56.2
2016-08-19,10.6,5.3,6.0,4.2,10.0,4.4,5.6,3.5,5.0,54.6
2016-08-19,30.8,2.4,3.0,4.0,6.1,12.2,4.1,3.2,4.0,69.8
2016-08-19,11.7,3.5,2.5,7.0,4.7,4.1,9.7,8.7,6.0,57.9
2016-08-19,5.4,16.5,2.5,4.1,8.3,7.6,2.4,3.5,5.0,55.3
2016-08-19,8.0,4.5,4.4,9.8,3.8,7.0,3.5,3.9,13.0,57.9
2016-08-19,7.2,7.6,6.8,4.7,3.3,5.5,4.4,3.9,4.0,47.4
2016-08-19,6.2,5.4,4.4,3.6,10.0,4.1,2.4,16.5,5.0,57.6
2016-08-19,4.4,16.1,3.8,4.5,13.1,8.7,2.8,4.0,7.0,64.4
2016-08-19,5.0,4.5,3.9,3.7,4.5,12.2,2.6,6.6,13.0,56.0
