Date,P,C,1B,2B,SS,3B,OF1,OF2,OF3,Total
2010-04-09,4.0,9.0,20.5,13.5,5.5,8.5,9.0,15.0,5.0,90.0
2010-04-09,5.5,9.0,6.0,12.0,28.5,9.0,24.0,9.0,12.0,115.0
2010-04-09,12.5,9.0,5.5,5.5,35.5,6.0,9.0,8.5,21.0,112.5
2010-04-09,30.0,3.0,30.0,6.0,6.0,27.0,30.0,23.0,14.5,169.5
2010-04-09,5.0,5.5,5.5,12.0,18.0,27.0,5.5,6.0,16.0,100.5
2010-04-09,4.0,9.0,5.0,12.0,26.0,9.0,8.0,22.0,17.5,112.5
2010-04-09,7.5,5.5,20.5,5.5,28.5,5.0,8.0,6.0,18.0,104.5
2010-04-10,8.5,15.0,9.0,9.0,12.0,10.0,8.5,9.0,6.0,87.0
2010-04-10,13.0,4.5,20.5,8.5,6.0,9.0,8.5,14.5,5.5,90.0
2010-04-10,13.5,41.5,6.0,11.5,9.0,10.0,47.5,9.0,23.5,171.5
2010-04-10,9.0,3.0,8.0,27.0,6.0,9.0,5.5,23.5,9.0,100.0
2010-04-10,14.5,9.0,24.0,15.0,9.0,11.5,5.5,28.5,10.5,127.5
2010-04-10,9.0,5.5,5.5,13.0,13.5,10.0,12.0,5.5,8.0,82.0
2010-04-10,26.5,4.5,8.5,24.0,6.0,9.0,5.5,8.0,18.0,110.0
2010-04-10,6.0,26.5,20.5,11.5,6.0,9.0,5.5,8.5,17.5,111.0
2010-04-10,6.0,3.0,9.0,5.5,13.5,9.0,29.5,28.5,8.5,112.5
2010-04-10,4.0,5.5,45.0,9.0,17.5,9.0,21.0,7.0,12.0,130.0
2010-04-11,7.5,26.5,15.0,33.0,8.0,6.0,20.5,15.0,6.0,137.5
2010-04-11,6.0,8.5,9.0,6.0,14.5,12.0,20.5,4.0,6.0,86.5
2010-04-11,9.5,31.0,30.0,29.5,5.5,9.0,6.0,48.0,9.0,177.5
2010-04-11,12.0,6.0,5.5,18.0,3.0,45.0,12.0,12.0,12.0,125.5
2010-04-11,12.0,15.0,4.5,8.5,14.5,5.5,5.5,6.0,20.5,92.0
2010-04-11,35.5,6.0,9.0,18.0,9.0,23.5,5.5,27.0,6.0,139.5
2010-04-11,15.0,6.0,9.0,8.5,9.0,23.5,30.0,6.0,5.5,112.5
2010-04-11,10.0,3.0,9.0,9.0,42.0,3.0,23.5,42.0,9.0,150.5
2010-04-11,5.5,21.0,5.0,5.0,14.5,18.0,9.0,18.0,24.0,120.0
2010-04-11,17.0,41.5,15.0,33.0,11.0,6.0,9.0,20.5,8.5,161.5
2010-04-12,12.5,5.5,5.5,30.0,12.0,8.0,8.0,20.0,8.0,109.5
2010-04-12,6.5,6.0,9.0,27.0,5.5,49.5,8.5,24.0,25.5,161.5
2010-04-12,4.0,48.0,11.5,19.5,3.0,49.5,6.0,6.0,22.5,170.0
2010-04-12,9.5,48.0,22.0,30.0,4.5,15.0,33.0,8.5,11.5,182.0
2010-04-12,32.0,5.5,9.0,12.0,24.0,9.0,19.0,5.5,13.0,129.0
2010-04-12,10.0,3.0,16.0,18.0,5.5,48.0,20.5,5.0,8.0,134.0
2010-04-12,21.0,26.0,5.5,15.0,24.0,8.0,34.5,27.0,6.0,167.0
2010-04-12,9.5,26.0,22.0,15.0,24.0,8.0,5.0,10.0,20.0,139.5
2010-04-12,32.0,20.5,5.5,19.5,11.0,21.0,13.5,5.5,6.0,134.5
2010-04-12,39.0,9.0,30.0,11.5,15.0,8.0,8.0,5.0,29.5,155.0
2010-04-13,15.5,3.0,5.5,15.0,21.0,17.0,9.0,5.5,23.5,115.0
2010-04-13,9.0,3.0,14.5,12.0,5.0,6.0,20.5,38.5,11.5,120.0
2010-04-13,14.5,9.0,26.5,8.5,9.0,22.5,11.5,9.0,23.5,134.0
2010-04-13,5.5,14.5,12.0,5.5,5.0,20.5,11.5,32.5,9.0,116.0
2010-04-13,6.0,3.0,5.5,12.0,26.5,11.5,6.0,9.0,5.5,85.0
2010-04-13,14.5,14.5,24.0,27.0,14.0,9.0,9.0,14.5,11.5,138.0
2010-04-13,22.0,10.5,5.5,12.0,6.0,9.0,8.5,18.0,33.0,124.5
2010-04-13,4.0,9.0,6.0,45.0,26.5,6.0,24.0,33.0,9.0,162.5
2010-04-13,12.5,9.0,5.5,8.5,14.0,28.5,20.5,11.5,24.0,134.0
2010-04-13,5.5,21.0,5.5,29.5,5.0,30.0,24.0,20.5,18.0,159.0
2010-04-14,5.5,24.0,6.0,29.0,14.5,9.0,8.0,6.0,9.0,111.0
2010-04-14,18.0,36.0,12.0,9.0,12.0,5.0,22.5,14.0,6.0,134.5
2010-04-14,9.0,36.0,5.0,5.5,8.5,23.5,11.5,6.0,35.0,140.0
2010-04-14,10.0,24.0,5.0,14.0,23.5,8.5,8.5,5.5,12.0,111.0
2010-04-14,8.5,9.5,6.0,8.0,12.0,6.0,10.5,29.5,46.0,136.0
2010-04-14,5.5,36.0,8.5,5.0,9.0,15.0,4.5,5.5,8.0,97.0
2010-04-14,16.5,15.0,26.5,8.5,15.0,23.5,18.0,13.0,5.5,141.5
2010-04-14,35.0,36.0,8.5,17.0,23.5,20.5,5.5,13.0,9.0,168.0
2010-04-14,6.0,12.0,12.0,12.0,15.0,5.0,24.0,9.0,5.5,100.5
2010-04-14,19.0,9.0,12.0,12.0,12.0,9.0,5.5,13.0,14.5,106.0
2010-04-15,44.0,20.5,16.0,5.5,6.0,17.5,13.5,5.0,17.0,145.0
2010-04-15,6.0,6.0,9.5,24.0,21.0,8.5,5.0,29.5,13.5,123.0
2010-04-15,46.0,6.0,8.0,44.5,9.0,23.0,9.0,8.5,5.5,159.5
2010-04-15,31.0,17.5,5.0,24.0,9.0,8.5,29.5,17.0,12.0,153.5
2010-04-15,44.0,5.5,8.0,5.5,19.5,33.0,26.5,24.0,11.0,177.0
2010-04-15,44.0,21.0,6.0,19.5,9.0,5.5,26.5,5.5,9.0,146.0
2010-04-15,3.5,6.0,5.0,8.5,21.0,16.0,10.5,17.0,18.0,105.5
2010-04-15,46.0,5.5,20.5,5.5,8.5,16.0,13.5,20.5,26.5,162.5
2010-04-15,5.5,6.0,8.5,5.5,6.0,21.0,5.5,9.0,20.5,87.5
2010-04-15,6.0,21.0,5.0,44.5,6.0,5.5,10.5,5.0,23.5,127.0
2010-04-16,10.5,6.0,11.5,6.0,11.5,8.5,6.0,15.0,11.5,86.5
2010-04-16,37.0,8.5,9.0,14.5,5.0,20.5,9.0,7.5,27.0,138.0
2010-04-16,54.0,3.0,9.0,33.0,5.0,29.5,11.5,14.5,5.0,164.5
2010-04-16,24.5,17.0,18.0,6.0,15.0,25.5,11.5,9.0,21.0,147.5
2010-04-16,9.5,6.0,9.0,5.5,9.0,6.0,22.0,5.5,21.0,93.5
2010-04-16,5.5,27.0,14.5,33.0,6.0,5.5,15.0,6.0,11.0,123.5
2010-04-16,8.5,6.0,24.0,38.5,14.5,9.0,15.0,5.5,16.5,137.5
2010-04-16,13.0,8.0,27.0,6.0,18.0,15.0,12.0,9.0,5.5,113.5
2010-04-16,37.5,3.0,27.0,23.5,12.0,6.0,23.0,22.5,6.0,160.5
2010-04-16,31.5,6.0,11.5,5.5,6.0,14.5,14.5,9.0,17.5,116.0
2010-04-17,6.0,3.0,8.5,12.0,15.0,5.5,37.5,10.0,9.0,106.5
2010-04-17,4.0,8.5,11.5,30.0,16.5,12.0,9.0,14.0,18.0,123.5
2010-04-17,67.5,26.0,10.0,8.5,9.0,3.0,8.5,5.0,6.0,143.5
2010-04-17,9.0,12.0,24.0,6.0,8.5,13.5,5.0,11.5,5.0,94.5
2010-04-17,43.5,8.5,9.0,6.0,6.0,3.0,5.5,11.5,16.0,109.0
2010-04-17,12.0,15.0,9.0,12.0,6.0,13.5,5.5,6.0,21.0,100.0
2010-04-17,9.0,18.0,10.0,13.5,9.0,9.0,25.5,5.0,12.0,111.0
2010-04-17,20.5,3.0,9.0,19.0,5.0,3.0,5.0,15.0,6.0,85.5
2010-04-17,5.0,8.5,28.5,12.0,5.0,9.0,18.0,6.0,6.0,98.0
2010-04-17,34.5,8.5,9.0,5.5,5.0,3.0,6.0,9.0,5.5,86.0
2010-04-18,26.0,6.0,5.5,20.5,5.5,8.5,20.0,8.5,11.5,112.0
2010-04-18,14.5,8.5,30.0,20.5,14.5,8.5,8.5,6.0,8.0,119.0
2010-04-18,14.0,18.0,5.0,56.5,9.0,6.0,18.0,23.5,9.0,159.0
2010-04-18,9.5,23.5,35.5,5.5,4.5,5.0,12.0,8.0,15.0,118.5
2010-04-18,14.5,5.5,11.5,9.0,9.0,8.5,23.5,42.0,8.5,132.0
2010-04-18,14.0,23.5,5.0,9.0,9.0,11.5,13.0,9.0,8.0,102.0
2010-04-18,11.5,18.0,35.5,5.5,8.5,6.0,42.0,8.5,31.5,167.0
2010-04-18,38.5,6.0,6.0,29.5,6.0,9.0,42.0,8.5,23.5,169.0
2010-04-18,5.5,5.5,12.0,12.0,15.0,5.5,15.0,8.5,23.5,102.5
2010-04-18,25.5,12.0,12.0,56.5,8.5,14.5,9.0,6.0,7.0,151.0
2010-04-19,10.5,9.0,8.5,33.0,33.0,20.5,9.0,9.0,9.0,141.5
2010-04-19,6.0,6.0,9.0,6.0,9.0,21.0,11.5,15.0,5.5,89.0
2010-04-19,18.5,9.0,5.0,27.0,6.0,15.5,23.5,9.0,21.0,134.5
2010-04-19,37.0,6.0,9.0,12.0,6.0,14.0,23.5,5.5,12.0,125.0
2010-04-19,10.5,9.0,5.0,12.0,6.0,14.0,5.5,8.5,9.0,79.5
2010-04-19,6.0,5.5,12.0,9.0,12.0,54.0,11.5,12.0,27.0,149.0
2010-04-19,11.0,5.5,12.0,12.0,8.5,21.0,9.0,27.0,9.0,115.0
2010-04-19,5.0,9.0,12.0,27.0,12.0,14.0,17.5,9.0,14.5,120.0
2010-04-19,6.0,9.0,9.0,6.0,33.0,14.0,6.0,13.0,15.0,111.0
2010-04-19,5.0,6.0,18.0,8.5,8.5,20.5,15.0,9.0,5.5,96.0
2010-04-20,13.5,3.0,6.0,6.0,6.0,31.0,12.0,24.0,11.0,112.5
2010-04-20,8.5,8.5,24.0,11.0,20.0,6.0,6.0,6.0,12.0,102.0
2010-04-20,15.0,6.0,30.0,11.0,6.0,12.0,5.0,8.0,8.5,101.5
2010-04-20,5.0,15.0,11.5,27.0,9.0,11.5,9.0,16.5,6.0,110.5
2010-04-20,5.0,5.5,33.0,27.0,12.0,12.0,27.0,6.0,11.5,139.0
2010-04-20,53.5,9.0,5.5,17.5,6.0,31.0,5.5,12.0,28.5,168.5
2010-04-20,34.5,12.0,11.5,11.0,20.0,15.0,9.0,5.5,6.0,124.5
2010-04-20,27.0,6.0,6.0,27.0,34.5,6.0,24.0,40.0,14.0,184.5
2010-04-20,7.0,11.5,17.5,6.0,6.0,46.5,24.0,20.5,11.5,150.5
2010-04-20,7.0,8.5,11.5,20.5,18.0,46.5,5.5,9.0,8.5,135.0
2010-04-21,25.5,19.5,24.0,41.5,6.0,15.0,14.5,5.5,27.0,178.5
2010-04-21,13.5,9.0,24.0,18.0,17.5,3.0,13.5,6.0,9.0,113.5
2010-04-21,6.0,5.5,5.5,18.0,11.0,5.0,5.0,6.0,6.0,68.0
2010-04-21,18.5,5.5,8.0,6.0,20.5,8.5,16.0,14.5,30.0,127.5
2010-04-21,16.5,5.5,8.5,5.5,12.0,5.5,9.0,9.0,27.0,98.5
2010-04-21,21.5,12.0,8.5,5.0,20.5,18.0,5.5,8.5,9.0,108.5
2010-04-21,19.0,23.5,30.0,41.5,11.5,27.0,6.0,9.0,17.0,184.5
2010-04-21,18.5,6.0,24.0,24.0,26.5,6.0,6.0,22.5,6.0,139.5
2010-04-21,6.0,6.0,6.0,41.5,9.0,6.0,5.0,22.5,18.0,120.0
2010-04-21,21.5,6.0,24.0,5.0,16.0,8.5,5.5,27.0,22.5,136.0
2010-04-22,18.5,5.5,16.0,15.0,5.5,15.0,15.0,6.0,23.5,120.0
2010-04-22,6.0,30.0,6.0,15.0,17.5,10.5,9.0,17.5,14.5,126.0
2010-04-22,9.0,6.0,30.0,5.5,5.5,12.0,29.0,6.0,9.0,112.0
2010-04-22,30.0,9.0,12.0,9.0,5.5,18.0,6.0,31.0,6.0,126.5
2010-04-22,31.0,8.0,12.0,9.0,17.5,27.0,9.0,6.0,16.0,135.5
2010-04-22,32.0,33.0,5.5,29.5,5.5,10.5,13.0,29.5,21.0,179.5
2010-04-22,27.0,6.0,6.0,13.0,9.0,27.0,24.0,58.5,6.0,176.5
2010-04-22,9.0,6.0,9.0,12.0,5.5,5.5,9.0,11.5,6.0,73.5
2010-04-22,11.5,14.0,6.0,9.0,6.0,24.0,9.0,8.0,44.5,132.0
2010-04-22,12.0,9.0,12.0,5.5,17.5,18.0,9.0,15.0,11.5,109.5
2010-04-23,5.5,5.5,8.5,12.0,8.5,5.5,18.0,18.0,30.0,111.5
2010-04-23,9.0,6.0,36.0,23.5,6.0,9.0,9.0,9.0,8.5,116.0
2010-04-23,9.0,5.5,48.0,22.5,15.0,5.5,12.0,6.0,24.0,147.5
2010-04-23,14.5,30.0,8.0,22.5,25.5,6.0,30.0,5.5,22.5,164.5
2010-04-23,8.0,10.5,8.5,21.0,8.5,8.5,30.0,27.5,16.0,138.5
2010-04-23,6.0,6.0,15.0,9.0,15.0,11.5,26.5,6.0,11.5,106.5
2010-04-23,6.0,12.0,6.0,9.0,6.0,11.5,9.0,13.5,33.0,106.0
2010-04-23,12.5,11.5,20.0,9.0,25.5,23.0,15.0,4.0,14.5,135.0
2010-04-23,4.5,30.0,5.0,8.0,6.0,6.0,25.5,5.5,6.0,96.5
2010-04-23,29.5,6.0,15.0,13.5,6.0,5.5,5.5,8.5,9.0,98.5
2010-04-24,28.0,12.0,5.5,5.0,9.0,12.0,8.5,17.5,8.0,105.5
2010-04-24,44.5,12.0,5.0,5.5,14.5,8.5,8.5,42.0,8.0,148.5
2010-04-24,6.0,8.5,5.0,20.5,5.0,15.0,20.0,8.5,5.5,94.0
2010-04-24,14.5,12.5,21.0,15.0,6.0,5.5,17.5,29.5,5.5,127.0
2010-04-24,52.0,8.5,5.5,12.0,6.0,8.5,42.0,17.5,5.5,157.5
2010-04-24,22.5,6.0,21.0,33.0,9.0,47.5,31.5,6.0,5.5,182.0
2010-04-24,26.0,6.0,8.5,15.0,5.5,30.0,5.0,8.5,5.0,109.5
2010-04-24,28.0,12.5,15.0,6.0,6.0,6.0,9.0,20.0,9.0,111.5
2010-04-24,8.0,8.5,9.0,5.0,6.0,6.0,18.0,29.5,9.0,99.0
2010-04-24,25.5,9.0,21.0,14.0,20.5,8.5,5.5,17.5,20.0,141.5
2010-04-25,6.0,3.0,23.0,11.5,6.0,6.0,6.0,48.0,8.0,117.5
2010-04-25,32.5,12.0,6.0,9.0,5.5,6.0,9.0,42.0,8.5,130.5
2010-04-25,6.0,14.5,27.0,9.0,18.0,11.5,23.0,23.0,39.0,171.0
2010-04-25,3.5,26.5,21.0,11.5,5.5,22.0,12.0,6.0,26.5,134.5
2010-04-25,3.5,5.5,5.5,11.5,13.0,11.5,10.5,11.5,12.0,84.5
2010-04-25,5.0,3.0,17.5,8.5,6.0,3.0,8.5,9.5,10.0,71.0
2010-04-25,8.5,6.0,33.0,12.0,13.0,9.0,6.0,24.0,21.0,132.5
2010-04-25,13.5,16.5,8.5,12.0,40.5,13.5,18.0,18.5,12.0,153.0
2010-04-25,6.5,6.0,5.5,20.5,18.0,33.0,8.5,5.0,9.0,112.0
2010-04-25,31.5,6.0,5.5,8.5,6.0,13.0,6.0,20.5,11.5,108.5
2010-04-26,6.0,5.0,20.5,9.0,8.5,16.5,9.0,37.0,15.0,126.5
2010-04-26,12.0,5.0,5.5,11.5,8.5,11.5,21.0,37.5,8.0,120.5
2010-04-26,8.5,26.0,15.0,10.5,9.0,35.0,9.0,15.0,9.0,137.0
2010-04-26,13.5,6.0,5.5,6.0,29.5,29.5,9.0,5.5,5.5,110.0
2010-04-26,7.5,29.5,9.0,5.5,9.0,11.5,10.0,11.5,11.0,104.5
2010-04-26,7.5,6.0,9.0,6.0,29.5,50.5,25.0,19.0,21.0,173.5
2010-04-26,4.5,45.0,18.0,8.5,29.5,5.0,9.0,8.5,9.0,137.0
2010-04-26,12.0,3.0,8.5,9.0,5.5,20.5,12.0,20.0,5.5,96.0
2010-04-26,9.5,26.0,24.0,39.0,29.5,13.0,21.0,11.0,9.0,182.0
2010-04-26,16.0,8.0,41.5,14.5,9.0,15.0,5.0,11.5,15.0,135.5
2010-04-27,11.0,5.0,6.0,15.0,6.0,5.0,5.0,8.0,29.5,90.5
2010-04-27,33.0,18.0,30.0,20.5,8.0,15.0,17.5,6.0,22.5,170.5
2010-04-27,6.0,5.5,8.0,8.5,24.0,6.0,11.5,15.0,18.0,102.5
2010-04-27,11.5,3.0,16.5,6.0,6.0,6.0,11.5,15.0,6.0,81.5
2010-04-27,7.5,12.0,8.5,6.0,6.0,16.0,8.5,6.0,15.0,85.5
2010-04-27,22.0,24.0,8.0,15.0,15.0,30.0,6.0,5.5,6.0,131.5
2010-04-27,18.0,5.5,11.5,8.5,24.0,5.0,18.0,6.0,14.5,111.0
2010-04-27,10.0,24.0,24.0,14.5,24.0,5.0,20.5,6.0,14.5,142.5
2010-04-27,30.5,6.0,6.0,14.5,30.0,6.0,5.0,6.0,5.5,109.5
2010-04-27,33.0,9.0,21.0,8.5,18.0,5.5,39.0,48.0,6.0,188.0
2010-04-28,60.0,5.5,5.5,12.0,14.5,35.0,33.0,21.0,6.0,192.5
2010-04-28,6.0,11.5,8.5,14.0,22.5,18.0,13.5,8.0,21.0,123.0
2010-04-28,5.0,9.0,32.0,31.5,6.0,18.0,13.5,6.0,21.0,142.0
2010-04-28,6.0,9.0,15.0,14.0,5.0,11.0,33.0,15.0,6.0,114.0
2010-04-28,5.0,24.0,18.0,12.0,12.0,32.5,18.0,5.0,14.5,141.0
2010-04-28,6.0,18.0,14.0,8.0,5.0,11.5,20.5,6.0,6.0,95.0
2010-04-28,4.5,8.5,14.0,18.0,20.5,15.0,8.5,21.0,13.5,123.5
2010-04-28,19.0,5.5,6.0,18.0,23.5,20.5,6.0,18.0,6.0,122.5
2010-04-28,6.5,3.0,12.0,9.0,14.0,12.0,8.5,20.5,20.0,105.5
2010-04-28,6.0,17.5,5.5,18.0,20.5,12.0,14.5,5.5,20.0,119.5
2010-04-29,4.5,5.5,60.0,9.0,12.0,5.0,30.0,21.0,27.0,174.0
2010-04-29,10.5,18.0,8.5,6.0,9.0,9.0,5.5,17.5,15.0,99.0
2010-04-29,14.0,3.0,51.0,36.0,30.0,9.0,6.0,27.0,4.5,180.5
2010-04-29,4.5,69.0,6.0,6.0,12.0,9.0,6.0,6.0,11.5,130.0
2010-04-29,6.0,69.0,6.0,8.5,9.0,5.5,15.0,8.0,14.0,141.0
2010-04-29,12.5,18.0,27.0,36.0,21.0,51.0,24.0,8.0,6.0,203.5
2010-04-29,10.5,27.5,6.0,9.0,21.0,6.0,8.0,24.0,15.0,127.0
2010-04-29,34.0,27.5,8.0,8.5,30.0,3.0,5.5,13.5,6.0,136.0
2010-04-29,4.5,6.0,11.0,6.0,8.0,5.0,27.0,24.0,6.0,97.5
2010-04-29,6.0,6.0,27.0,6.0,12.0,5.0,9.0,19.5,27.0,117.5
2010-04-30,6.0,23.5,6.0,5.5,5.5,6.0,8.0,6.0,15.0,81.5
2010-04-30,9.0,26.5,9.0,9.0,48.0,11.0,14.0,12.0,8.0,146.5
2010-04-30,10.0,5.5,27.0,11.5,8.0,6.0,6.0,20.5,5.5,100.0
2010-04-30,5.0,8.5,9.0,9.0,8.0,3.0,8.0,6.0,5.0,61.5
2010-04-30,6.0,5.5,6.0,14.5,8.5,8.5,9.0,5.5,6.0,69.5
2010-04-30,43.5,3.0,5.5,9.0,8.5,6.0,14.0,16.5,10.0,116.0
2010-04-30,13.5,26.5,5.5,6.0,13.5,14.0,10.5,12.0,42.0,143.5
2010-04-30,5.5,5.5,5.5,17.5,6.0,6.0,8.5,13.5,15.0,83.0
2010-04-30,6.0,9.0,24.0,6.0,5.5,23.5,29.5,12.0,13.5,129.0
2010-04-30,5.5,15.0,36.0,11.5,6.0,3.0,6.0,10.0,12.0,105.0
2010-05-01,5.5,26.5,4.5,5.5,19.5,23.5,19.0,8.5,13.5,126.0
2010-05-01,59.0,11.5,4.5,5.5,10.5,45.0,19.0,8.5,16.0,179.5
2010-05-01,5.5,26.5,30.0,5.5,11.5,9.0,12.0,17.5,16.0,133.5
2010-05-01,11.0,5.5,6.0,5.5,6.0,9.0,5.5,11.5,8.5,68.5
2010-05-01,5.0,5.5,12.0,18.0,5.5,9.0,17.5,13.5,8.5,94.5
2010-05-01,4.0,11.0,14.5,15.0,6.0,9.0,5.5,8.5,10.0,83.5
2010-05-01,17.5,3.0,11.5,25.5,6.0,13.0,52.5,11.5,16.0,156.5
2010-05-01,10.5,21.0,8.5,15.0,6.0,13.0,22.5,8.5,13.5,118.5
2010-05-01,18.5,6.0,30.0,18.0,14.5,12.0,23.5,6.0,8.5,137.0
2010-05-01,19.0,3.0,23.5,12.5,5.0,5.5,26.0,12.0,41.5,148.0
2010-05-02,49.0,3.0,33.0,26.5,26.5,12.0,54.0,9.0,6.0,219.0
2010-05-02,6.0,11.5,5.5,27.0,19.5,3.0,15.0,11.5,5.5,104.5
2010-05-02,23.5,27.0,8.0,6.0,12.0,27.0,17.5,6.0,26.5,153.5
2010-05-02,4.0,5.5,5.5,38.5,7.5,9.0,6.0,6.0,23.5,105.5
2010-05-02,6.0,18.0,29.5,6.0,9.0,27.0,8.5,6.0,8.5,118.5
2010-05-02,4.0,18.0,5.5,32.5,19.5,9.0,6.0,9.0,32.5,136.0
2010-05-02,40.5,12.0,16.5,18.0,19.5,6.0,23.5,11.5,18.0,165.5
2010-05-02,40.0,11.5,33.0,18.0,16.0,30.0,5.0,18.0,40.5,212.0
2010-05-02,9.0,3.0,5.5,6.0,5.5,12.0,5.5,6.0,54.0,106.5
2010-05-02,6.0,12.0,23.0,9.0,6.0,6.0,11.5,6.0,9.0,88.5
2010-05-03,9.0,9.0,9.0,9.0,11.5,18.0,30.0,5.5,9.5,110.5
2010-05-03,25.5,5.5,8.5,8.5,9.0,5.0,21.0,5.0,5.5,93.5
2010-05-03,14.5,5.5,5.5,8.5,12.0,9.0,5.5,9.0,20.0,89.5
2010-05-03,57.0,33.0,8.0,11.5,9.0,5.0,25.5,5.5,27.0,181.5
2010-05-03,33.0,5.5,5.5,12.0,8.5,23.0,9.5,20.0,12.5,129.5
2010-05-03,15.5,21.0,39.0,11.5,11.5,5.0,9.0,25.5,5.5,143.5
2010-05-03,37.0,33.0,17.5,6.0,11.5,8.5,9.0,9.0,9.0,140.5
2010-05-03,5.5,5.5,17.5,9.0,11.5,5.5,6.0,8.5,20.0,89.0
2010-05-03,7.0,14.5,39.0,19.5,23.5,3.0,6.0,4.5,15.0,132.0
2010-05-03,24.5,12.0,8.0,5.5,9.0,3.0,9.0,6.0,15.0,92.0
2010-05-04,6.0,22.5,5.5,19.5,9.0,6.0,12.0,21.0,36.0,137.5
2010-05-04,12.0,8.5,8.5,25.5,17.5,11.5,5.5,35.5,6.0,130.5
2010-05-04,10.5,3.0,11.5,25.5,9.0,14.5,11.5,35.5,15.0,136.0
2010-05-04,11.5,8.5,5.5,9.0,8.5,14.5,15.0,27.0,6.0,105.5
2010-05-04,15.0,3.0,11.5,9.0,15.0,23.5,9.0,11.5,5.5,103.0
2010-05-04,8.5,9.0,12.0,10.0,27.0,12.0,6.0,6.0,5.5,96.0
2010-05-04,10.5,24.0,5.5,27.0,27.0,23.5,11.5,5.5,27.0,161.5
2010-05-04,31.5,24.0,30.0,8.5,32.5,3.0,6.0,9.0,5.5,150.0
2010-05-04,8.5,11.5,30.0,6.0,6.0,11.5,6.0,9.0,6.0,94.5
2010-05-04,36.0,36.0,11.5,11.0,5.5,14.5,12.0,6.0,6.0,138.5
2010-05-05,21.5,15.0,8.5,23.5,30.0,3.0,17.0,25.0,19.0,162.5
2010-05-05,7.5,8.5,12.0,9.0,9.0,9.0,14.5,9.0,6.0,84.5
2010-05-05,6.0,9.0,5.5,24.0,8.5,3.0,9.0,5.5,8.5,79.0
2010-05-05,15.5,11.5,8.5,6.0,17.5,18.0,8.5,18.0,6.0,109.5
2010-05-05,5.0,11.0,15.0,6.0,8.5,3.0,5.5,30.0,31.0,115.0
2010-05-05,5.0,6.0,6.0,9.0,24.0,3.0,8.5,12.0,6.0,79.5
2010-05-05,8.5,8.5,15.0,9.0,12.0,14.5,14.5,36.0,13.0,131.0
2010-05-05,9.0,8.5,6.0,8.5,8.5,3.0,5.5,12.0,23.5,84.5
2010-05-05,33.5,9.0,6.0,9.0,23.5,12.0,8.5,19.0,9.0,129.5
2010-05-05,9.5,14.0,15.0,6.0,11.5,30.0,8.5,5.5,5.5,105.5
2010-05-06,9.0,5.0,9.0,27.0,21.0,12.0,5.5,28.5,19.5,136.5
2010-05-06,9.0,18.0,24.0,14.5,15.0,6.0,12.0,8.5,28.0,135.0
2010-05-06,37.5,15.0,24.0,6.0,5.5,9.0,17.5,37.5,12.0,164.0
2010-05-06,6.0,3.0,9.0,8.5,5.5,17.5,8.5,19.5,8.5,86.0
2010-05-06,23.5,6.0,9.0,31.5,6.0,7.5,44.5,8.5,14.5,151.0
2010-05-06,37.5,3.0,17.0,27.0,5.5,18.0,5.5,15.0,14.5,143.0
2010-05-06,43.5,6.0,24.0,8.5,18.0,7.5,6.0,8.5,8.5,130.5
2010-05-06,7.5,18.0,9.0,27.0,13.5,23.0,9.0,44.5,18.0,169.5
2010-05-06,3.5,42.0,17.5,11.5,13.5,7.5,9.0,19.5,17.5,141.5
2010-05-06,8.5,42.0,26.0,11.5,22.5,5.5,15.0,6.0,36.0,173.0
2010-05-07,4.0,9.0,47.5,10.5,48.0,5.0,8.5,9.0,26.5,168.0
2010-05-07,8.5,9.0,11.5,12.0,6.0,15.0,20.0,24.5,8.5,115.0
2010-05-07,7.0,10.0,9.0,18.0,28.5,5.0,15.5,12.0,8.5,113.5
2010-05-07,8.5,45.0,5.5,20.5,28.5,23.5,6.0,5.5,15.0,158.0
2010-05-07,8.5,8.5,11.5,5.0,9.0,8.0,21.0,15.0,6.0,92.5
2010-05-07,39.0,15.0,47.5,26.5,6.0,3.0,6.0,21.0,9.0,173.0
2010-05-07,43.0,9.0,5.5,11.0,6.0,18.0,10.5,15.0,6.0,124.0
2010-05-07,7.5,19.5,5.5,26.5,6.0,15.0,5.5,9.0,47.5,142.0
2010-05-07,14.0,15.0,11.5,6.0,9.0,18.0,15.0,12.0,13.5,114.0
2010-05-07,9.0,9.0,6.0,6.0,9.0,10.0,47.5,15.0,8.5,120.0
2010-05-08,30.5,21.0,5.0,12.0,9.0,5.5,12.0,6.0,17.5,118.5
2010-05-08,14.5,10.5,72.0,12.0,6.0,9.0,20.5,21.0,9.0,174.5
2010-05-08,5.0,12.0,30.0,20.0,9.0,36.0,6.0,4.5,9.0,131.5
2010-05-08,4.0,5.0,35.5,6.0,27.0,6.0,13.0,9.0,9.0,114.5
2010-05-08,6.0,20.5,9.0,10.5,28.5,11.5,5.5,9.0,12.0,112.5
2010-05-08,51.0,12.0,30.0,10.5,6.0,8.5,5.5,9.0,57.0,189.5
2010-05-08,11.0,12.0,8.5,8.5,5.5,6.0,11.5,18.5,20.5,102.0
2010-05-08,48.5,10.5,7.5,31.5,5.0,5.5,17.5,5.5,6.0,137.5
2010-05-08,4.0,12.0,17.5,8.5,27.0,8.5,21.0,11.0,12.0,121.5
2010-05-08,8.5,21.0,33.0,8.5,5.0,6.0,33.5,6.0,5.5,127.0
